6,2020,CHAQUETAS,6
6,2020,CAMISAS,37
6,2020,BLUSAS,36
6,2020,CAMISETAS,23
6,2021,JEANS,218
6,2021,TAPABOCAS,3
6,2021,POLOS,33
6,2021,CAMIBUSOS,8
6,2021,BUSOS,4
6,2021,CAMISETAS,35
6,2021,CORREAS,2
6,2021,JOGGER,17
6,2021,PANTALON COLOR,84
6,2021,CAMISAS,70
6,2021,CHAQUETAS,3
6,2021,BLUSAS,32
6,2022,CAMISETAS,182
6,2022,BUSOS,3
6,2022,PANTALON COLOR,192
6,2022,CAMISAS,62
6,2022,CHAQUETAS,8
6,2022,BLUSAS,45
6,2022,JOGGER,49
6,2022,POLOS,96
6,2022,SHORT,1
6,2022,CORREAS,3
6,2022,JEANS,355
6,2022,BERMUDA,1
6,2022,VESTIDOS,10
6,2022,CAMIBUSOS,15
7,2020,CAMISAS,143
7,2020,JEANS,414
7,2020,CAMISETAS,76
7,2020,BUSOS,3
7,2020,BLUSAS,80
7,2020,BERMUDA,3
7,2020,CAMIBUSOS,23
7,2020,PANTALON COLOR,187
7,2020,POLOS,49
7,2020,VESTIDOS,2
7,2020,JOGGER,31
7,2020,CHAQUETAS,8
7,2020,TAPABOCAS,2
7,2021,POLOS,60
7,2021,PANTALON COLOR,184
7,2021,BERMUDA,8
7,2021,CAMISETAS,99
7,2021,BLUSAS,77
7,2021,CHAQUETAS,5
7,2021,VESTIDOS,4
7,2021,CAMISAS,117
7,2021,BUSOS,1
7,2021,JEANS,469
7,2021,CORREAS,2
7,2021,TAPABOCAS,6
7,2021,JOGGER,50
7,2021,CAMIBUSOS,34
7,2022,POLOS,27
7,2022,CAMISETAS,28
7,2022,PANTALON COLOR,52
7,2022,BUSOS,5
7,2022,VESTIDOS,4
7,2022,JOGGER,28
7,2022,BLUSAS,19
7,2022,CAMISAS,48
7,2022,CAMIBUSOS,14
7,2022,JEANS,157
7,2022,CORREAS,2
7,2022,CHAQUETAS,5
8,2020,CAMISETAS,46
8,2020,BLUSAS,56
8,2020,CAMISAS,106
8,2020,JEANS,273
8,2020,POLOS,40
8,2020,CHAQUETAS,3
8,2020,JOGGER,3
8,2020,PANTALON COLOR,166
8,2020,BUSOS,1
8,2020,CAMIBUSOS,13
8,2021,CAMISAS,116
8,2021,BLUSAS,52
8,2021,CHAQUETAS,6
8,2021,PANTALON COLOR,153
8,2021,CAMISETAS,60
8,2021,JEANS,336
8,2021,JOGGER,26
8,2021,BUSOS,4
8,2021,TAPABOCAS,9
8,2021,CAMIBUSOS,11
8,2021,POLOS,54
8,2021,CORREAS,5
8,2022,JOGGER,22
8,2022,BLUSAS,52
8,2022,VESTIDOS,8
8,2022,CAMIBUSOS,32
8,2022,CAMISAS,55
8,2022,BUSOS,6
8,2022,CHAQUETAS,4
8,2022,CORREAS,10
8,2022,POLOS,38
8,2022,CAMISETAS,65
8,2022,JEANS,227
8,2022,PANTALON COLOR,134
9,2020,BLUSAS,95
9,2020,CHAQUETAS,4
9,2020,POLOS,32
9,2020,CAMIBUSOS,15
9,2020,JOGGER,15
9,2020,PANTALON COLOR,163
9,2020,JEANS,261
9,2020,CAMISETAS,44
9,2020,BUSOS,1
9,2020,CAMISAS,92
9,2021,CHAQUETAS,10
9,2021,JOGGER,37
9,2021,CAMIBUSOS,20
9,2021,CORREAS,1
9,2021,JEANS,346
9,2021,BLUSAS,44
9,2021,TAPABOCAS,6
9,2021,VESTIDOS,1
9,2021,BUSOS,7
9,2021,CAMISAS,90
9,2021,CAMISETAS,52
9,2021,POLOS,58
9,2021,PANTALON COLOR,188
9,2022,JOGGER,42
9,2022,CORREAS,8
9,2022,VESTIDOS,13
9,2022,CAMIBUSOS,32
9,2022,JEANS,305
9,2022,CHAQUETAS,4
9,2022,POLOS,62
9,2022,CAMISETAS,56
9,2022,PANTALON COLOR,128
9,2022,BUSOS,7
9,2022,CAMISAS,58
9,2022,BLUSAS,42
10,2020,PANTALON COLOR,110
10,2020,POLOS,42
10,2020,CAMIBUSOS,7
10,2020,JOGGER,8
10,2020,BLUSAS,44
10,2020,CHAQUETAS,3
10,2020,JEANS,243
10,2020,BUSOS,3
10,2020,CAMISAS,57
10,2020,CAMISETAS,58
10,2021,JOGGER,36
10,2021,BUSOS,4
10,2021,CAMIBUSOS,8
10,2021,VESTIDOS,2
10,2021,PANTALON COLOR,158
10,2021,TAPABOCAS,5
10,2021,POLOS,35
10,2021,BERMUDA,2
10,2021,CAMISETAS,56
10,2021,JEANS,335
10,2021,CAMISAS,75
10,2021,CORREAS,1
10,2021,BLUSAS,59
10,2021,CHAQUETAS,5
10,2022,JEANS,396
10,2022,VESTIDOS,9
10,2022,CORREAS,5
10,2022,CAMISETAS,78
10,2022,POLOS,43
10,2022,PANTALON COLOR,130
10,2022,BUSOS,11
10,2022,CHAQUETAS,9
10,2022,JOGGER,55
10,2022,CAMIBUSOS,16
10,2022,CAMISAS,37
10,2022,BERMUDA,1
10,2022,BLUSAS,52
11,2020,POLOS,40
11,2020,CORREAS,3
11,2020,PANTALON COLOR,212
11,2020,JEANS,447
11,2020,BUSOS,4
11,2020,CAMISETAS,44
11,2020,CAMISAS,115
11,2020,JOGGER,28
11,2020,CHAQUETAS,16
11,2020,BERMUDA,6
11,2020,BLUSAS,61
11,2020,CAMIBUSOS,21
11,2020,TAPABOCAS,12
11,2020,VESTIDOS,1
11,2021,CAMISAS,173
11,2021,BUSOS,19
11,2021,CAMISETAS,196
11,2021,BERMUDA,7
11,2021,POLOS,117
11,2021,PANTALON COLOR,321
11,2021,TAPABOCAS,2
11,2021,CORREAS,4
11,2021,CAMIBUSOS,39
11,2021,VESTIDOS,6
11,2021,JOGGER,120
11,2021,JEANS,967
11,2021,BLUSAS,98
11,2021,CHAQUETAS,7
11,2022,POLOS,36
11,2022,BERMUDA,1
11,2022,BLUSAS,29
11,2022,CAMISETAS,44
11,2022,BUSOS,15
11,2022,PANTALON COLOR,66
11,2022,CAMISAS,61
11,2022,JEANS,178
11,2022,CAMIBUSOS,7
11,2022,CHAQUETAS,7
11,2022,JOGGER,28
11,2022,VESTIDOS,3
11,2022,SHORT,5
11,2022,CORREAS,1
12,2020,BLUSAS,26
12,2020,BUSOS,2
12,2020,CAMISAS,27
12,2020,POLOS,16
12,2020,CAMISETAS,13
12,2020,JOGGER,5
12,2020,CAMIBUSOS,1
12,2020,JEANS,79
12,2020,PANTALON COLOR,44
12,2020,CHAQUETAS,3
12,2021,CAMISAS,85
12,2021,CHAQUETAS,6
12,2021,BLUSAS,40
12,2021,CORREAS,2
12,2021,TAPABOCAS,2
12,2021,VESTIDOS,1
12,2021,BUSOS,6
12,2021,POLOS,51
12,2021,JOGGER,40
12,2021,CAMISETAS,66
12,2021,JEANS,333
12,2021,CAMIBUSOS,16
12,2021,PANTALON COLOR,145
12,2022,CAMISAS,50
12,2022,JOGGER,50
12,2022,CHAQUETAS,4
12,2022,BERMUDA,2
12,2022,POLOS,41
12,2022,PANTALON COLOR,137
12,2022,BLUSAS,35
12,2022,JEANS,391
12,2022,BUSOS,6
12,2022,CAMISETAS,61
12,2022,CAMIBUSOS,19
12,2022,CORREAS,12
12,2022,VESTIDOS,3
13,2021,PANTALON COLOR,162
13,2021,CAMISETAS,47
13,2021,BUSOS,5
13,2021,BERMUDA,1
13,2021,JEANS,347
13,2021,CAMISAS,72
13,2021,JOGGER,37
13,2021,CHAQUETAS,6
13,2021,POLOS,33
13,2021,VESTIDOS,1
13,2021,CORREAS,3
13,2021,CAMIBUSOS,11
13,2021,BLUSAS,48
13,2021,TAPABOCAS,5
13,2022,POLOS,27
13,2022,BERMUDA,3
13,2022,CAMISAS,47
13,2022,CORREAS,1
13,2022,CAMISETAS,71
13,2022,BUSOS,3
13,2022,JEANS,262
13,2022,CAMIBUSOS,20
13,2022,PANTALON COLOR,110
13,2022,BLUSAS,38
13,2022,VESTIDOS,1
13,2022,CHAQUETAS,4
13,2022,JOGGER,63
14,2020,BUSOS,1
14,2020,CAMISETAS,36
14,2020,BLUSAS,36
14,2020,POLOS,20
14,2020,CAMIBUSOS,4
14,2020,CAMISAS,61
14,2020,CHAQUETAS,2
14,2020,JEANS,150
14,2020,PANTALON COLOR,88
14,2021,CHAQUETAS,6
14,2021,BERMUDA,2
14,2021,CAMISAS,88
14,2021,BLUSAS,62
14,2021,CAMISETAS,59
14,2021,JEANS,338
14,2021,BUSOS,13
14,2021,PANTALON COLOR,125
14,2021,POLOS,35
14,2021,CORREAS,3
14,2021,JOGGER,37
14,2021,CAMIBUSOS,3
14,2021,TAPABOCAS,7
14,2022,CAMISAS,68
14,2022,VESTIDOS,2
14,2022,JOGGER,32
14,2022,CORREAS,5
14,2022,POLOS,32
14,2022,CHAQUETAS,4
14,2022,BERMUDA,1
14,2022,BLUSAS,72
14,2022,PANTALON COLOR,85
14,2022,BUSOS,1
14,2022,JEANS,249
14,2022,CAMISETAS,38
14,2022,CAMIBUSOS,18
15,2020,CAMIBUSOS,10
15,2020,VESTIDOS,2
15,2020,JOGGER,15
15,2020,PANTALON COLOR,91
15,2020,BUSOS,6
15,2020,BERMUDA,2
15,2020,CHAQUETAS,6
15,2020,BLUSAS,31
15,2020,POLOS,18
15,2020,JEANS,274
15,2020,CORREAS,1
15,2020,CAMISETAS,31
15,2020,TAPABOCAS,8
15,2020,CAMISAS,58
15,2021,BLUSAS,75
15,2021,JOGGER,40
15,2021,VESTIDOS,3
15,2021,TAPABOCAS,4
15,2021,BERMUDA,8
15,2021,CAMIBUSOS,25
15,2021,CAMISAS,117
15,2021,JEANS,434
15,2021,POLOS,58
15,2021,BUSOS,3
15,2021,CHAQUETAS,4
15,2021,CAMISETAS,88
15,2021,PANTALON COLOR,171
15,2021,CORREAS,4
15,2022,CORREAS,5
15,2022,JOGGER,43
15,2022,CHAQUETAS,7
15,2022,SHORT,3
15,2022,VESTIDOS,5
15,2022,JEANS,388
15,2022,BERMUDA,2
15,2022,BLUSAS,41
15,2022,CAMISETAS,66
15,2022,CAMIBUSOS,11
15,2022,BUSOS,13
15,2022,POLOS,61
15,2022,PANTALON COLOR,97
15,2022,CAMISAS,66
16,2020,BLUSAS,12
16,2020,BERMUDA,7
16,2020,CAMISAS,47
16,2020,CHAQUETAS,2
16,2020,JEANS,141
16,2020,PANTALON COLOR,61
16,2020,JOGGER,23
16,2020,CAMIBUSOS,4
16,2020,CORREAS,1
16,2020,BUSOS,2
16,2020,POLOS,12
16,2020,TAPABOCAS,3
16,2020,VESTIDOS,2
16,2020,CAMISETAS,15
16,2021,JOGGER,22
16,2021,CAMISAS,91
16,2021,BUSOS,6
16,2021,PANTALON COLOR,127
16,2021,BLUSAS,50
16,2021,BERMUDA,1
16,2021,CHAQUETAS,4
16,2021,CAMIBUSOS,16
16,2021,VESTIDOS,4
16,2021,CAMISETAS,54
16,2021,JEANS,352
16,2021,POLOS,36
16,2021,CORREAS,4
16,2022,JOGGER,34
16,2022,CORREAS,2
16,2022,CAMIBUSOS,5
16,2022,BLUSAS,29
16,2022,VESTIDOS,5
16,2022,JEANS,187
16,2022,BUSOS,7
16,2022,SHORT,5
16,2022,CHAQUETAS,5
16,2022,CAMISAS,33
16,2022,PANTALON COLOR,71
16,2022,CAMISETAS,29
16,2022,POLOS,38
17,2021,BUSOS,2
17,2021,BERMUDA,5
17,2021,BLUSAS,17
17,2021,PANTALON COLOR,55
17,2021,JEANS,166
17,2021,CAMISETAS,31
17,2021,POLOS,21
17,2021,CAMISAS,23
17,2021,JOGGER,20
17,2021,CAMIBUSOS,7
17,2021,CHAQUETAS,2
17,2022,BLUSAS,57
17,2022,CAMISAS,71
17,2022,CHAQUETAS,10
17,2022,CAMISETAS,41
17,2022,CAMIBUSOS,8
17,2022,POLOS,83
17,2022,PANTALON COLOR,113
17,2022,SHORT,4
17,2022,CORREAS,4
17,2022,VESTIDOS,4
17,2022,JEANS,309
17,2022,BUSOS,21
17,2022,JOGGER,64
18,2020,JEANS,77
18,2020,BLUSAS,26
18,2020,CAMISAS,13
18,2020,BUSOS,2
18,2020,PANTALON COLOR,55
18,2020,POLOS,11
18,2020,CAMISETAS,17
18,2020,CAMIBUSOS,2
18,2021,BLUSAS,36
18,2021,CHAQUETAS,1
18,2021,JOGGER,16
18,2021,VESTIDOS,1
18,2021,CAMIBUSOS,10
18,2021,BUSOS,3
18,2021,CAMISETAS,58
18,2021,PANTALON COLOR,77
18,2021,JEANS,200
18,2021,TAPABOCAS,1
18,2021,CORREAS,2
18,2021,CAMISAS,47
18,2021,POLOS,24
18,2022,JOGGER,53
18,2022,CAMIBUSOS,7
18,2022,BUSOS,16
18,2022,CAMISAS,68
18,2022,VESTIDOS,5
18,2022,BLUSAS,58
18,2022,CHAQUETAS,5
18,2022,PANTALON COLOR,111
18,2022,SHORT,4
18,2022,POLOS,76
18,2022,CORREAS,2
18,2022,JEANS,438
18,2022,CAMISETAS,63
19,2020,TAPABOCAS,5
19,2020,VESTIDOS,2
19,2020,CAMIBUSOS,8
19,2020,JEANS,218
19,2020,CHAQUETAS,3
19,2020,CAMISETAS,31
19,2020,BUSOS,1
19,2020,POLOS,20
19,2020,PANTALON COLOR,109
19,2020,JOGGER,25
19,2020,BLUSAS,34
19,2020,CAMISAS,59
19,2021,CORREAS,4
19,2021,TAPABOCAS,3
19,2021,VESTIDOS,2
19,2021,CAMIBUSOS,19
19,2021,JOGGER,45
19,2021,JEANS,370
19,2021,CHAQUETAS,4
19,2021,CAMISETAS,103
19,2021,CAMISAS,86
19,2021,PANTALON COLOR,159
19,2021,POLOS,50
19,2021,BUSOS,4
19,2021,BLUSAS,56
19,2021,BERMUDA,6
19,2022,BUSOS,10
19,2022,SHORT,3
19,2022,CORREAS,7
19,2022,POLOS,60
19,2022,JOGGER,81
19,2022,VESTIDOS,5
19,2022,CAMIBUSOS,18
19,2022,JEANS,365
19,2022,CAMISETAS,74
19,2022,CAMISAS,54
19,2022,PANTALON COLOR,208
19,2022,BERMUDA,2
19,2022,CHAQUETAS,8
19,2022,BLUSAS,75
20,2020,CAMISETAS,35
20,2020,PANTALON COLOR,139
20,2020,CAMIBUSOS,12
20,2020,POLOS,29
20,2020,CORREAS,2
20,2020,JOGGER,20
20,2020,VESTIDOS,3
20,2020,JEANS,266
20,2020,TAPABOCAS,4
20,2020,CAMISAS,58
20,2020,BERMUDA,3
20,2020,BLUSAS,19
20,2020,CHAQUETAS,3
20,2021,BUSOS,10
20,2021,JEANS,616
20,2021,TAPABOCAS,4
20,2021,CORREAS,1
20,2021,CAMISAS,152
20,2021,JOGGER,58
20,2021,BERMUDA,4
20,2021,BLUSAS,101
20,2021,PANTALON COLOR,233
20,2021,POLOS,75
20,2021,CAMISETAS,125
20,2021,CAMIBUSOS,30
20,2021,VESTIDOS,7
20,2021,CHAQUETAS,2
20,2022,CAMISETAS,27
20,2022,SHORT,1
20,2022,CAMISAS,39
20,2022,VESTIDOS,3
20,2022,POLOS,35
20,2022,PANTALON COLOR,69
20,2022,CORREAS,1
20,2022,JEANS,253
20,2022,BUSOS,8
20,2022,CHAQUETAS,5
20,2022,BLUSAS,29
20,2022,JOGGER,32
20,2022,CAMIBUSOS,8
21,2021,CHAQUETAS,2
21,2021,CAMIBUSOS,14
21,2021,PANTALON COLOR,187
21,2021,BUSOS,9
21,2021,CORREAS,1
21,2021,BERMUDA,7
21,2021,JEANS,441
21,2021,TAPABOCAS,3
21,2021,JOGGER,55
21,2021,POLOS,66
21,2021,BLUSAS,58
21,2021,CAMISETAS,74
21,2021,CAMISAS,73
21,2022,JOGGER,51
21,2022,CORREAS,3
21,2022,POLOS,60
21,2022,PANTALON COLOR,103
21,2022,JEANS,403
21,2022,SHORT,4
21,2022,CAMIBUSOS,6
21,2022,VESTIDOS,3
21,2022,BLUSAS,63
21,2022,BUSOS,6
21,2022,CAMISETAS,56
21,2022,CAMISAS,50
21,2022,CHAQUETAS,8
22,2021,CAMIBUSOS,21
22,2021,CAMISAS,80
22,2021,CHAQUETAS,3
22,2021,BERMUDA,3
22,2021,JEANS,431
22,2021,POLOS,48
22,2021,JOGGER,33
22,2021,BLUSAS,58
22,2021,CAMISETAS,106
22,2021,TAPABOCAS,3
22,2021,VESTIDOS,2
22,2021,BUSOS,1
22,2021,PANTALON COLOR,196
22,2022,JOGGER,48
22,2022,VESTIDOS,4
22,2022,CAMIBUSOS,8
22,2022,BLUSAS,82
22,2022,POLOS,66
22,2022,CHAQUETAS,9
22,2022,CAMISETAS,41
22,2022,BUSOS,11
22,2022,PANTALON COLOR,109
22,2022,JEANS,364
22,2022,SHORT,1
22,2022,CORREAS,7
22,2022,CAMISAS,65
23,2020,JEANS,170
23,2020,JOGGER,4
23,2020,BLUSAS,43
23,2020,CAMIBUSOS,1
23,2020,CAMISAS,43
23,2020,BUSOS,2
23,2020,VESTIDOS,2
23,2020,CHAQUETAS,3
23,2020,POLOS,17
23,2020,PANTALON COLOR,84
23,2020,CAMISETAS,40
23,2021,TAPABOCAS,5
23,2021,VESTIDOS,3
23,2021,CAMIBUSOS,12
23,2021,CORREAS,3
23,2021,JOGGER,48
23,2021,CHAQUETAS,8
23,2021,JEANS,421
23,2021,CAMISETAS,74
23,2021,BERMUDA,7
23,2021,BLUSAS,59
23,2021,CAMISAS,76
23,2021,POLOS,44
23,2021,PANTALON COLOR,206
23,2021,BUSOS,6
23,2022,JOGGER,47
23,2022,PANTALON COLOR,109
23,2022,CHAQUETAS,4
23,2022,SHORT,2
23,2022,VESTIDOS,8
23,2022,CORREAS,4
23,2022,JEANS,307
23,2022,CAMIBUSOS,16
23,2022,POLOS,48
23,2022,BERMUDA,4
23,2022,CAMISETAS,63
23,2022,BUSOS,13
23,2022,BLUSAS,58
23,2022,CAMISAS,39
24,2020,TAPABOCAS,4
24,2020,CAMIBUSOS,19
24,2020,POLOS,78
24,2020,CORREAS,2
24,2020,CAMISETAS,59
24,2020,BUSOS,4
24,2020,JOGGER,53
24,2020,PANTALON COLOR,217
24,2020,JEANS,499
24,2020,BLUSAS,47
24,2020,BERMUDA,3
24,2020,CHAQUETAS,18
24,2020,CAMISAS,106
24,2021,JEANS,543
24,2021,CAMISETAS,109
24,2021,CAMIBUSOS,17
24,2021,VESTIDOS,3
24,2021,POLOS,77
24,2021,TAPABOCAS,1
24,2021,PANTALON COLOR,210
24,2021,BUSOS,4
24,2021,CAMISAS,125
24,2021,CORREAS,2
24,2021,BLUSAS,74
24,2021,BERMUDA,6
24,2021,CHAQUETAS,3
24,2021,JOGGER,52
24,2022,CAMISAS,69
24,2022,PANTALON COLOR,77
24,2022,POLOS,36
24,2022,CORREAS,1
24,2022,BUSOS,21
24,2022,JEANS,251
24,2022,SHORT,2
24,2022,CAMISETAS,56
24,2022,BERMUDA,1
24,2022,JOGGER,38
24,2022,CAMIBUSOS,12
24,2022,CHAQUETAS,8
24,2022,BLUSAS,44
24,2022,VESTIDOS,6
25,2020,JEANS,454
25,2020,CAMISETAS,51
25,2020,PANTALON COLOR,188
25,2020,POLOS,111
25,2020,BUSOS,4
25,2020,CAMISAS,159
25,2020,BLUSAS,39
25,2020,VESTIDOS,3
25,2020,CAMIBUSOS,18
25,2020,TAPABOCAS,10
25,2020,CHAQUETAS,12
25,2020,JOGGER,30
25,2021,BLUSAS,38
25,2021,BERMUDA,13
25,2021,CAMISAS,269
25,2021,POLOS,210
25,2021,CAMISETAS,161
25,2021,PANTALON COLOR,356
25,2021,JOGGER,102
25,2021,CORREAS,5
25,2021,TAPABOCAS,6
25,2021,JEANS,948
25,2021,CAMIBUSOS,102
25,2021,VESTIDOS,3
25,2021,CHAQUETAS,5
25,2022,CAMISETAS,115
25,2022,BUSOS,40
25,2022,POLOS,99
25,2022,CAMISAS,153
25,2022,BLUSAS,80
25,2022,CHAQUETAS,22
25,2022,CORREAS,9
25,2022,CAMIBUSOS,21
25,2022,JOGGER,117
25,2022,SHORT,11
25,2022,VESTIDOS,8
25,2022,JEANS,446
25,2022,PANTALON COLOR,197
26,2020,CHAQUETAS,6
26,2020,BLUSAS,17
26,2020,CAMISAS,99
26,2020,TAPABOCAS,8
26,2020,PANTALON COLOR,102
26,2020,VESTIDOS,3
26,2020,BUSOS,6
26,2020,JOGGER,14
26,2020,CAMISETAS,44
26,2020,POLOS,60
26,2020,CAMIBUSOS,12
26,2020,JEANS,247
26,2021,BERMUDA,2
26,2021,BLUSAS,49
26,2021,CAMISAS,183
26,2021,CHAQUETAS,4
26,2021,VESTIDOS,6
26,2021,JOGGER,62
26,2021,CAMIBUSOS,59
26,2021,TAPABOCAS,4
26,2021,CORREAS,6
26,2021,JEANS,576
26,2021,PANTALON COLOR,230
26,2021,CAMISETAS,97
26,2021,POLOS,105
26,2022,JOGGER,122
26,2022,VESTIDOS,2
26,2022,CAMIBUSOS,53
26,2022,CHAQUETAS,20
26,2022,BLUSAS,61
26,2022,POLOS,139
26,2022,JEANS,491
26,2022,PANTALON COLOR,196
26,2022,CORREAS,12
26,2022,CAMISAS,156
26,2022,CAMISETAS,148
26,2022,BUSOS,31
26,2022,SHORT,9
27,2020,CHAQUETAS,4
27,2020,BLUSAS,47
27,2020,VESTIDOS,2
27,2020,CAMIBUSOS,7
27,2020,JOGGER,8
27,2020,TAPABOCAS,7
27,2020,POLOS,30
27,2020,BUSOS,3
27,2020,PANTALON COLOR,128
27,2020,JEANS,235
27,2020,CAMISAS,63
27,2020,CAMISETAS,40
27,2021,CORREAS,6
27,2021,JOGGER,55
27,2021,TAPABOCAS,9
27,2021,CAMIBUSOS,25
27,2021,VESTIDOS,4
27,2021,JEANS,457
27,2021,CHAQUETAS,8
27,2021,CAMISAS,105
27,2021,BLUSAS,47
27,2021,BERMUDA,2
27,2021,CAMISETAS,79
27,2021,PANTALON COLOR,188
27,2021,POLOS,42
27,2022,JOGGER,57
27,2022,VESTIDOS,5
27,2022,CAMIBUSOS,20
27,2022,CORREAS,9
27,2022,SHORT,2
27,2022,CHAQUETAS,10
27,2022,JEANS,275
27,2022,BUSOS,17
27,2022,PANTALON COLOR,95
27,2022,CAMISAS,67
27,2022,CAMISETAS,99
27,2022,POLOS,46
27,2022,BLUSAS,42
28,2020,JOGGER,27
28,2020,PANTALON COLOR,130
28,2020,JEANS,218
28,2020,POLOS,21
28,2020,CAMIBUSOS,3
28,2020,TAPABOCAS,4
28,2020,BUSOS,4
28,2020,CORREAS,2
28,2020,VESTIDOS,1
28,2020,BLUSAS,20
28,2020,BERMUDA,4
28,2020,CHAQUETAS,8
28,2020,CAMISAS,57
28,2020,CAMISETAS,16
28,2021,CORREAS,3
28,2021,TAPABOCAS,1
28,2021,JEANS,439
28,2021,CAMIBUSOS,13
28,2021,CAMISETAS,104
28,2021,POLOS,25
28,2021,JOGGER,27
28,2021,VESTIDOS,3
28,2021,BUSOS,5
28,2021,PANTALON COLOR,137
28,2021,BERMUDA,9
28,2021,CAMISAS,85
28,2021,BLUSAS,70
28,2021,CHAQUETAS,3
28,2022,CAMISETAS,96
28,2022,PANTALON COLOR,148
28,2022,POLOS,54
28,2022,SHORT,2
28,2022,JEANS,388
28,2022,BUSOS,11
